category,index,url_name,name,gformat,due,start,module_id,course_id,path,data,chapter_mid,graded,visible_to_staff_only,parent,is_split,split_url_name
vertical,525,47ed748b7b094515bdb072f0529738d6,Problem 6,null,null,2017-07-05T00:30:00Z,MITx/6.00.1x/2T2021/vertical/47ed748b7b094515bdb072f0529738d6,MITx/6.00.1x/2T2021,/ae4319bb721e4b00a5713797b0283809/46d0ba681c1f4bf3852f0ac2d8a01b91/47ed748b7b094515bdb072f0529738d6,"{
  ""data"": {
    ""ytid"": ""null"",
    ""weight"": ""null"",
    ""group_id_to_child"": ""null"",
    ""user_partition_id"": ""null"",
    ""itype"": ""null"",
    ""num_items"": ""null"",
    ""has_solution"": ""false"",
    ""has_image"": ""false""
  }
}",MITx/6.00.1x/2T2021/chapter/ae4319bb721e4b00a5713797b0283809,false,true,46d0ba681c1f4bf3852f0ac2d8a01b91,false,null
vertical,527,295a78275066426381b20980391e7ac9,Problem 7,null,null,2017-07-05T00:30:00Z,MITx/6.00.1x/2T2021/vertical/295a78275066426381b20980391e7ac9,MITx/6.00.1x/2T2021,/ae4319bb721e4b00a5713797b0283809/46d0ba681c1f4bf3852f0ac2d8a01b91/295a78275066426381b20980391e7ac9,"{
  ""data"": {
    ""ytid"": ""null"",
    ""weight"": ""null"",
    ""group_id_to_child"": ""null"",
    ""user_partition_id"": ""null"",
    ""itype"": ""null"",
    ""num_items"": ""null"",
    ""has_solution"": ""false"",
    ""has_image"": ""false""
  }
}",MITx/6.00.1x/2T2021/chapter/ae4319bb721e4b00a5713797b0283809,false,true,46d0ba681c1f4bf3852f0ac2d8a01b91,false,null
vertical,529,77c4127d0f3a4824be48737b16982cdb,Problem 8,null,null,2017-07-05T00:30:00Z,MITx/6.00.1x/2T2021/vertical/77c4127d0f3a4824be48737b16982cdb,MITx/6.00.1x/2T2021,/ae4319bb721e4b00a5713797b0283809/46d0ba681c1f4bf3852f0ac2d8a01b91/77c4127d0f3a4824be48737b16982cdb,"{
  ""data"": {
    ""ytid"": ""null"",
    ""weight"": ""null"",
    ""group_id_to_child"": ""null"",
    ""user_partition_id"": ""null"",
    ""itype"": ""null"",
    ""num_items"": ""null"",
    ""has_solution"": ""false"",
    ""has_image"": ""false""
  }
}",MITx/6.00.1x/2T2021/chapter/ae4319bb721e4b00a5713797b0283809,false,true,46d0ba681c1f4bf3852f0ac2d8a01b91,false,null
vertical,531,21893e88fc5c402895ec17cc9cbc2a8f,Problem 9,null,null,2017-07-05T00:30:00Z,MITx/6.00.1x/2T2021/vertical/21893e88fc5c402895ec17cc9cbc2a8f,MITx/6.00.1x/2T2021,/ae4319bb721e4b00a5713797b0283809/46d0ba681c1f4bf3852f0ac2d8a01b91/21893e88fc5c402895ec17cc9cbc2a8f,"{
  ""data"": {
    ""ytid"": ""null"",
    ""weight"": ""null"",
    ""group_id_to_child"": ""null"",
    ""user_partition_id"": ""null"",
    ""itype"": ""null"",
    ""num_items"": ""null"",
    ""has_solution"": ""false"",
    ""has_image"": ""false""
  }
}",MITx/6.00.1x/2T2021/chapter/ae4319bb721e4b00a5713797b0283809,false,true,46d0ba681c1f4bf3852f0ac2d8a01b91,false,null
vertical,748,0a4527d74ec74739a0f1ffd57d162f74,Exercise: queue,null,null,2021-07-07T14:00:00Z,MITx/6.00.1x/2T2021/vertical/0a4527d74ec74739a0f1ffd57d162f74,MITx/6.00.1x/2T2021,/ccbeba1bc4464a0c9e3b2146aef7d4f3/64e7ecf6de4f4a1cbeb53f90cbd2cba6/0a4527d74ec74739a0f1ffd57d162f74,"{
  ""data"": {
    ""ytid"": ""null"",
    ""weight"": ""null"",
    ""group_id_to_child"": ""null"",
    ""user_partition_id"": ""null"",
    ""itype"": ""null"",
    ""num_items"": ""null"",
    ""has_solution"": ""false"",
    ""has_image"": ""false""
  }
}",MITx/6.00.1x/2T2021/chapter/ccbeba1bc4464a0c9e3b2146aef7d4f3,false,true,64e7ecf6de4f4a1cbeb53f90cbd2cba6,false,null
vertical,881,191120ef82824d2db2ad430456804f8a,Video: Pylab,null,null,2021-07-21T14:00:00Z,MITx/6.00.1x/2T2021/vertical/191120ef82824d2db2ad430456804f8a,MITx/6.00.1x/2T2021,/43b1bf673bad44958f796154595a688e/2208d9dfed3043ba80c11d16bbffcb9f/191120ef82824d2db2ad430456804f8a,"{
  ""data"": {
    ""ytid"": ""null"",
    ""weight"": ""null"",
    ""group_id_to_child"": ""null"",
    ""user_partition_id"": ""null"",
    ""itype"": ""null"",
    ""num_items"": ""null"",
    ""has_solution"": ""false"",
    ""has_image"": ""false""
  }
}",MITx/6.00.1x/2T2021/chapter/43b1bf673bad44958f796154595a688e,false,null,2208d9dfed3043ba80c11d16bbffcb9f,false,null
vertical,884,6e2856f45f434d34ac196f3b94e35f7e,Video: Plots,null,null,2021-07-21T14:00:00Z,MITx/6.00.1x/2T2021/vertical/6e2856f45f434d34ac196f3b94e35f7e,MITx/6.00.1x/2T2021,/43b1bf673bad44958f796154595a688e/2208d9dfed3043ba80c11d16bbffcb9f/6e2856f45f434d34ac196f3b94e35f7e,"{
  ""data"": {
    ""ytid"": ""null"",
    ""weight"": ""null"",
    ""group_id_to_child"": ""null"",
    ""user_partition_id"": ""null"",
    ""itype"": ""null"",
    ""num_items"": ""null"",
    ""has_solution"": ""false"",
    ""has_image"": ""false""
  }
}",MITx/6.00.1x/2T2021/chapter/43b1bf673bad44958f796154595a688e,false,null,2208d9dfed3043ba80c11d16bbffcb9f,false,null
vertical,887,9f301ca8397e4427be8109b8846e5f39,Video: Labels,null,null,2021-07-21T14:00:00Z,MITx/6.00.1x/2T2021/vertical/9f301ca8397e4427be8109b8846e5f39,MITx/6.00.1x/2T2021,/43b1bf673bad44958f796154595a688e/2208d9dfed3043ba80c11d16bbffcb9f/9f301ca8397e4427be8109b8846e5f39,"{
  ""data"": {
    ""ytid"": ""null"",
    ""weight"": ""null"",
    ""group_id_to_child"": ""null"",
    ""user_partition_id"": ""null"",
    ""itype"": ""null"",
    ""num_items"": ""null"",
    ""has_solution"": ""false"",
    ""has_image"": ""false""
  }
}",MITx/6.00.1x/2T2021/chapter/43b1bf673bad44958f796154595a688e,false,null,2208d9dfed3043ba80c11d16bbffcb9f,false,null
vertical,890,6fe9aa3edb6d44a490dcbc86f991ca8b,Video: Comparing Plots,null,null,2021-07-21T14:00:00Z,MITx/6.00.1x/2T2021/vertical/6fe9aa3edb6d44a490dcbc86f991ca8b,MITx/6.00.1x/2T2021,/43b1bf673bad44958f796154595a688e/2208d9dfed3043ba80c11d16bbffcb9f/6fe9aa3edb6d44a490dcbc86f991ca8b,"{
  ""data"": {
    ""ytid"": ""null"",
    ""weight"": ""null"",
    ""group_id_to_child"": ""null"",
    ""user_partition_id"": ""null"",
    ""itype"": ""null"",
    ""num_items"": ""null"",
    ""has_solution"": ""false"",
    ""has_image"": ""false""
  }
}",MITx/6.00.1x/2T2021/chapter/43b1bf673bad44958f796154595a688e,false,null,2208d9dfed3043ba80c11d16bbffcb9f,false,null
vertical,893,f029ccc08ef44e5da0631058b7e2813a,Video: Display Details,null,null,2021-07-21T14:00:00Z,MITx/6.00.1x/2T2021/vertical/f029ccc08ef44e5da0631058b7e2813a,MITx/6.00.1x/2T2021,/43b1bf673bad44958f796154595a688e/2208d9dfed3043ba80c11d16bbffcb9f/f029ccc08ef44e5da0631058b7e2813a,"{
  ""data"": {
    ""ytid"": ""null"",
    ""weight"": ""null"",
    ""group_id_to_child"": ""null"",
    ""user_partition_id"": ""null"",
    ""itype"": ""null"",
    ""num_items"": ""null"",
    ""has_solution"": ""false"",
    ""has_image"": ""false""
  }
}",MITx/6.00.1x/2T2021/chapter/43b1bf673bad44958f796154595a688e,false,null,2208d9dfed3043ba80c11d16bbffcb9f,false,null
vertical,896,59057d6298e7413cacfffaf9812d5e62,Video: An Example,null,null,2021-07-21T14:00:00Z,MITx/6.00.1x/2T2021/vertical/59057d6298e7413cacfffaf9812d5e62,MITx/6.00.1x/2T2021,/43b1bf673bad44958f796154595a688e/2208d9dfed3043ba80c11d16bbffcb9f/59057d6298e7413cacfffaf9812d5e62,"{
  ""data"": {
    ""ytid"": ""null"",
    ""weight"": ""null"",
    ""group_id_to_child"": ""null"",
    ""user_partition_id"": ""null"",
    ""itype"": ""null"",
    ""num_items"": ""null"",
    ""has_solution"": ""false"",
    ""has_image"": ""false""
  }
}",MITx/6.00.1x/2T2021/chapter/43b1bf673bad44958f796154595a688e,false,null,2208d9dfed3043ba80c11d16bbffcb9f,false,null
vertical,900,99f9ccf6367942e1b1d7cf484cab9a42,Video: Summary,null,null,2021-07-21T14:00:00Z,MITx/6.00.1x/2T2021/vertical/99f9ccf6367942e1b1d7cf484cab9a42,MITx/6.00.1x/2T2021,/43b1bf673bad44958f796154595a688e/813a8b64bd6a4ba3b89cdefe6f6d479f/99f9ccf6367942e1b1d7cf484cab9a42,"{
  ""data"": {
    ""ytid"": ""null"",
    ""weight"": ""null"",
    ""group_id_to_child"": ""null"",
    ""user_partition_id"": ""null"",
    ""itype"": ""null"",
    ""num_items"": ""null"",
    ""has_solution"": ""false"",
    ""has_image"": ""false""
  }
}",MITx/6.00.1x/2T2021/chapter/43b1bf673bad44958f796154595a688e,false,null,813a8b64bd6a4ba3b89cdefe6f6d479f,false,null
vertical,904,08d2e522d5234dc1ac2d61b4198947f6,Exercise,null,null,2021-07-21T14:00:00Z,MITx/6.00.1x/2T2021/vertical/08d2e522d5234dc1ac2d61b4198947f6,MITx/6.00.1x/2T2021,/43b1bf673bad44958f796154595a688e/38f1fada64d94880a802181f6273a486/08d2e522d5234dc1ac2d61b4198947f6,"{
  ""data"": {
    ""ytid"": ""null"",
    ""weight"": ""null"",
    ""group_id_to_child"": ""null"",
    ""user_partition_id"": ""null"",
    ""itype"": ""null"",
    ""num_items"": ""null"",
    ""has_solution"": ""false"",
    ""has_image"": ""false""
  }
}",MITx/6.00.1x/2T2021/chapter/43b1bf673bad44958f796154595a688e,false,true,38f1fada64d94880a802181f6273a486,false,null
vertical,907,8c132f18cf8e455d9eed89321c297114,Exercise,null,null,2021-07-21T14:00:00Z,MITx/6.00.1x/2T2021/vertical/8c132f18cf8e455d9eed89321c297114,MITx/6.00.1x/2T2021,/43b1bf673bad44958f796154595a688e/38f1fada64d94880a802181f6273a486/8c132f18cf8e455d9eed89321c297114,"{
  ""data"": {
    ""ytid"": ""null"",
    ""weight"": ""null"",
    ""group_id_to_child"": ""null"",
    ""user_partition_id"": ""null"",
    ""itype"": ""null"",
    ""num_items"": ""null"",
    ""has_solution"": ""false"",
    ""has_image"": ""false""
  }
}",MITx/6.00.1x/2T2021/chapter/43b1bf673bad44958f796154595a688e,false,true,38f1fada64d94880a802181f6273a486,false,null
vertical,912,6f2ca16684ed4bae92f1081224f3635e,Exit Survey,null,null,2021-07-26T14:00:00Z,MITx/6.00.1x/2T2021/vertical/6f2ca16684ed4bae92f1081224f3635e,MITx/6.00.1x/2T2021,/3759c3c31c044d53be3dae6ef2316fc7/3eb3f0fa246e4863ae395854d7653c8d/6f2ca16684ed4bae92f1081224f3635e,"{
  ""data"": {
    ""ytid"": ""null"",
    ""weight"": ""null"",
    ""group_id_to_child"": ""null"",
    ""user_partition_id"": ""null"",
    ""itype"": ""null"",
    ""num_items"": ""null"",
    ""has_solution"": ""false"",
    ""has_image"": ""false""
  }
}",MITx/6.00.1x/2T2021/chapter/3759c3c31c044d53be3dae6ef2316fc7,false,null,3eb3f0fa246e4863ae395854d7653c8d,false,null
vertical,916,779c48f317e64a11861b1749decfcdc8,Instructions (Exam Only Available to Verified Learners),null,null,2021-07-30T14:00:00Z,MITx/6.00.1x/2T2021/vertical/779c48f317e64a11861b1749decfcdc8,MITx/6.00.1x/2T2021,/8f0f1f7142d043afbb1a9c0a0f900d59/e9a828de4ff0414b8f074471b86a3d0e/779c48f317e64a11861b1749decfcdc8,"{
  ""data"": {
    ""ytid"": ""null"",
    ""weight"": ""null"",
    ""group_id_to_child"": ""null"",
    ""user_partition_id"": ""null"",
    ""itype"": ""null"",
    ""num_items"": ""null"",
    ""has_solution"": ""false"",
    ""has_image"": ""false""
  }
}",MITx/6.00.1x/2T2021/chapter/8f0f1f7142d043afbb1a9c0a0f900d59,false,null,e9a828de4ff0414b8f074471b86a3d0e,false,null
vertical,963,aa4013d1f81b42beb79b777eb1e46581,Problem 3,null,null,2021-07-30T14:00:00Z,MITx/6.00.1x/2T2021/vertical/aa4013d1f81b42beb79b777eb1e46581,MITx/6.00.1x/2T2021,/8f0f1f7142d043afbb1a9c0a0f900d59/871e1c4e3592436f872b5de1d795834a/aa4013d1f81b42beb79b777eb1e46581,"{
  ""data"": {
    ""ytid"": ""null"",
    ""weight"": ""null"",
    ""group_id_to_child"": ""null"",
    ""user_partition_id"": ""null"",
    ""itype"": ""null"",
    ""num_items"": ""null"",
    ""has_solution"": ""false"",
    ""has_image"": ""false""
  }
}",MITx/6.00.1x/2T2021/chapter/8f0f1f7142d043afbb1a9c0a0f900d59,false,true,871e1c4e3592436f872b5de1d795834a,false,null
vertical,965,aaa1a02964eb4fd58e6e86e3e7985c8f,Unit,null,null,2021-07-30T14:00:00Z,MITx/6.00.1x/2T2021/vertical/aaa1a02964eb4fd58e6e86e3e7985c8f,MITx/6.00.1x/2T2021,/8f0f1f7142d043afbb1a9c0a0f900d59/871e1c4e3592436f872b5de1d795834a/aaa1a02964eb4fd58e6e86e3e7985c8f,"{
  ""data"": {
    ""ytid"": ""null"",
    ""weight"": ""null"",
    ""group_id_to_child"": ""null"",
    ""user_partition_id"": ""null"",
    ""itype"": ""null"",
    ""num_items"": ""null"",
    ""has_solution"": ""false"",
    ""has_image"": ""false""
  }
}",MITx/6.00.1x/2T2021/chapter/8f0f1f7142d043afbb1a9c0a0f900d59,false,true,871e1c4e3592436f872b5de1d795834a,false,null
vertical,968,4829f7f3a8114a769cfdd332d0804749,Problem 3,null,null,2017-08-02T00:30:00Z,MITx/6.00.1x/2T2021/vertical/4829f7f3a8114a769cfdd332d0804749,MITx/6.00.1x/2T2021,/8f0f1f7142d043afbb1a9c0a0f900d59/45b20f6d7dd44e489ea9ca962b749703/4829f7f3a8114a769cfdd332d0804749,"{
  ""data"": {
    ""ytid"": ""null"",
    ""weight"": ""null"",
    ""group_id_to_child"": ""null"",
    ""user_partition_id"": ""null"",
    ""itype"": ""null"",
    ""num_items"": ""null"",
    ""has_solution"": ""false"",
    ""has_image"": ""false""
  }
}",MITx/6.00.1x/2T2021/chapter/8f0f1f7142d043afbb1a9c0a0f900d59,false,true,45b20f6d7dd44e489ea9ca962b749703,false,null
vertical,970,d88a2f43c7ae4066aa8cda731f1898ae,Problem 4,null,null,2017-08-02T00:30:00Z,MITx/6.00.1x/2T2021/vertical/d88a2f43c7ae4066aa8cda731f1898ae,MITx/6.00.1x/2T2021,/8f0f1f7142d043afbb1a9c0a0f900d59/45b20f6d7dd44e489ea9ca962b749703/d88a2f43c7ae4066aa8cda731f1898ae,"{
  ""data"": {
    ""ytid"": ""null"",
    ""weight"": ""null"",
    ""group_id_to_child"": ""null"",
    ""user_partition_id"": ""null"",
    ""itype"": ""null"",
    ""num_items"": ""null"",
    ""has_solution"": ""false"",
    ""has_image"": ""false""
  }
}",MITx/6.00.1x/2T2021/chapter/8f0f1f7142d043afbb1a9c0a0f900d59,false,true,45b20f6d7dd44e489ea9ca962b749703,false,null
vertical,972,0659916255cd4db78ba5cfadfcb6d933,Problem 5,null,null,2017-08-02T00:30:00Z,MITx/6.00.1x/2T2021/vertical/0659916255cd4db78ba5cfadfcb6d933,MITx/6.00.1x/2T2021,/8f0f1f7142d043afbb1a9c0a0f900d59/45b20f6d7dd44e489ea9ca962b749703/0659916255cd4db78ba5cfadfcb6d933,"{
  ""data"": {
    ""ytid"": ""null"",
    ""weight"": ""null"",
    ""group_id_to_child"": ""null"",
    ""user_partition_id"": ""null"",
    ""itype"": ""null"",
    ""num_items"": ""null"",
    ""has_solution"": ""false"",
    ""has_image"": ""false""
  }
}",MITx/6.00.1x/2T2021/chapter/8f0f1f7142d043afbb1a9c0a0f900d59,false,true,45b20f6d7dd44e489ea9ca962b749703,false,null
vertical,974,c7665f1b6863482fbda8886eb50ddf7f,Problem 6,null,null,2017-08-02T00:30:00Z,MITx/6.00.1x/2T2021/vertical/c7665f1b6863482fbda8886eb50ddf7f,MITx/6.00.1x/2T2021,/8f0f1f7142d043afbb1a9c0a0f900d59/45b20f6d7dd44e489ea9ca962b749703/c7665f1b6863482fbda8886eb50ddf7f,"{
  ""data"": {
    ""ytid"": ""null"",
    ""weight"": ""null"",
    ""group_id_to_child"": ""null"",
    ""user_partition_id"": ""null"",
    ""itype"": ""null"",
    ""num_items"": ""null"",
    ""has_solution"": ""false"",
    ""has_image"": ""false""
  }
}",MITx/6.00.1x/2T2021/chapter/8f0f1f7142d043afbb1a9c0a0f900d59,false,true,45b20f6d7dd44e489ea9ca962b749703,false,null
vertical,978,00a6a05f640f405f83eddf65fe9b1ddf,Problem 7,null,null,2017-08-02T00:30:00Z,MITx/6.00.1x/2T2021/vertical/00a6a05f640f405f83eddf65fe9b1ddf,MITx/6.00.1x/2T2021,/8f0f1f7142d043afbb1a9c0a0f900d59/45b20f6d7dd44e489ea9ca962b749703/00a6a05f640f405f83eddf65fe9b1ddf,"{
  ""data"": {
    ""ytid"": ""null"",
    ""weight"": ""null"",
    ""group_id_to_child"": ""null"",
    ""user_partition_id"": ""null"",
    ""itype"": ""null"",
    ""num_items"": ""null"",
    ""has_solution"": ""false"",
    ""has_image"": ""false""
  }
}",MITx/6.00.1x/2T2021/chapter/8f0f1f7142d043afbb1a9c0a0f900d59,false,true,45b20f6d7dd44e489ea9ca962b749703,false,null
vertical,982,4582757e2af548d3b2edb01ae994d35c,What is the Sandbox?,null,null,2021-06-02T15:00:00Z,MITx/6.00.1x/2T2021/vertical/4582757e2af548d3b2edb01ae994d35c,MITx/6.00.1x/2T2021,/63199c498bd7403a9f2aa18fd2e91d74/347c77d421234c6694575e982d4a86df/4582757e2af548d3b2edb01ae994d35c,"{
  ""data"": {
    ""ytid"": ""null"",
    ""weight"": ""null"",
    ""group_id_to_child"": ""null"",
    ""user_partition_id"": ""null"",
    ""itype"": ""null"",
    ""num_items"": ""null"",
    ""has_solution"": ""false"",
    ""has_image"": ""false""
  }
}",MITx/6.00.1x/2T2021/chapter/63199c498bd7403a9f2aa18fd2e91d74,false,null,347c77d421234c6694575e982d4a86df,false,null
vertical,985,271fb3cf73434df2b8e8404c49fb14fa,Problem 1,null,null,2021-06-18T00:00:00Z,MITx/6.00.1x/2T2021/vertical/271fb3cf73434df2b8e8404c49fb14fa,MITx/6.00.1x/2T2021,/63199c498bd7403a9f2aa18fd2e91d74/bfaf23a2a3cf4d8b85308d854ac302c8/271fb3cf73434df2b8e8404c49fb14fa,"{
  ""data"": {
    ""ytid"": ""null"",
    ""weight"": ""null"",
    ""group_id_to_child"": ""null"",
    ""user_partition_id"": ""null"",
    ""itype"": ""null"",
    ""num_items"": ""null"",
    ""has_solution"": ""false"",
    ""has_image"": ""false""
  }
}",MITx/6.00.1x/2T2021/chapter/63199c498bd7403a9f2aa18fd2e91d74,false,null,bfaf23a2a3cf4d8b85308d854ac302c8,false,null
vertical,988,5614f735fb2f45a3bcee040a5974dcf0,Problem 2,null,null,2021-06-18T00:00:00Z,MITx/6.00.1x/2T2021/vertical/5614f735fb2f45a3bcee040a5974dcf0,MITx/6.00.1x/2T2021,/63199c498bd7403a9f2aa18fd2e91d74/bfaf23a2a3cf4d8b85308d854ac302c8/5614f735fb2f45a3bcee040a5974dcf0,"{
  ""data"": {
    ""ytid"": ""null"",
    ""weight"": ""null"",
    ""group_id_to_child"": ""null"",
    ""user_partition_id"": ""null"",
    ""itype"": ""null"",
    ""num_items"": ""null"",
    ""has_solution"": ""false"",
    ""has_image"": ""false""
  }
}",MITx/6.00.1x/2T2021/chapter/63199c498bd7403a9f2aa18fd2e91d74,false,null,bfaf23a2a3cf4d8b85308d854ac302c8,false,null
vertical,991,7600414207224f849d7f581eb0c9acaf,Problem 3,null,null,2021-06-18T00:00:00Z,MITx/6.00.1x/2T2021/vertical/7600414207224f849d7f581eb0c9acaf,MITx/6.00.1x/2T2021,/63199c498bd7403a9f2aa18fd2e91d74/bfaf23a2a3cf4d8b85308d854ac302c8/7600414207224f849d7f581eb0c9acaf,"{
  ""data"": {
    ""ytid"": ""null"",
    ""weight"": ""null"",
    ""group_id_to_child"": ""null"",
    ""user_partition_id"": ""null"",
    ""itype"": ""null"",
    ""num_items"": ""null"",
    ""has_solution"": ""false"",
    ""has_image"": ""false""
  }
}",MITx/6.00.1x/2T2021/chapter/63199c498bd7403a9f2aa18fd2e91d74,false,null,bfaf23a2a3cf4d8b85308d854ac302c8,false,null
vertical,995,d84325934e5d4e93b6f70f636048cd26,Problem 1,null,null,2021-06-25T00:00:00Z,MITx/6.00.1x/2T2021/vertical/d84325934e5d4e93b6f70f636048cd26,MITx/6.00.1x/2T2021,/63199c498bd7403a9f2aa18fd2e91d74/b8c8f64308604285903ec8393836c310/d84325934e5d4e93b6f70f636048cd26,"{
  ""data"": {
    ""ytid"": ""null"",
    ""weight"": ""null"",
    ""group_id_to_child"": ""null"",
    ""user_partition_id"": ""null"",
    ""itype"": ""null"",
    ""num_items"": ""null"",
    ""has_solution"": ""false"",
    ""has_image"": ""false""
  }
}",MITx/6.00.1x/2T2021/chapter/63199c498bd7403a9f2aa18fd2e91d74,false,null,b8c8f64308604285903ec8393836c310,false,null
vertical,998,c042e351276c42f3af2b47e099af7812,Problem 2,null,null,2021-06-25T00:00:00Z,MITx/6.00.1x/2T2021/vertical/c042e351276c42f3af2b47e099af7812,MITx/6.00.1x/2T2021,/63199c498bd7403a9f2aa18fd2e91d74/b8c8f64308604285903ec8393836c310/c042e351276c42f3af2b47e099af7812,"{
  ""data"": {
    ""ytid"": ""null"",
    ""weight"": ""null"",
    ""group_id_to_child"": ""null"",
    ""user_partition_id"": ""null"",
    ""itype"": ""null"",
    ""num_items"": ""null"",
    ""has_solution"": ""false"",
    ""has_image"": ""false""
  }
}",MITx/6.00.1x/2T2021/chapter/63199c498bd7403a9f2aa18fd2e91d74,false,null,b8c8f64308604285903ec8393836c310,false,null
vertical,1001,78643fdd0cab4b2f96687fe82cd92983,Problem 3,null,null,2021-06-25T00:00:00Z,MITx/6.00.1x/2T2021/vertical/78643fdd0cab4b2f96687fe82cd92983,MITx/6.00.1x/2T2021,/63199c498bd7403a9f2aa18fd2e91d74/b8c8f64308604285903ec8393836c310/78643fdd0cab4b2f96687fe82cd92983,"{
  ""data"": {
    ""ytid"": ""null"",
    ""weight"": ""null"",
    ""group_id_to_child"": ""null"",
    ""user_partition_id"": ""null"",
    ""itype"": ""null"",
    ""num_items"": ""null"",
    ""has_solution"": ""false"",
    ""has_image"": ""false""
  }
}",MITx/6.00.1x/2T2021/chapter/63199c498bd7403a9f2aa18fd2e91d74,false,null,b8c8f64308604285903ec8393836c310,false,null
vertical,1005,c34b15b7ea7540738bc7aed3f4b873d1,Intro,null,null,2021-07-02T00:00:00Z,MITx/6.00.1x/2T2021/vertical/c34b15b7ea7540738bc7aed3f4b873d1,MITx/6.00.1x/2T2021,/63199c498bd7403a9f2aa18fd2e91d74/026cca1f553640e58e095abc82374d51/c34b15b7ea7540738bc7aed3f4b873d1,"{
  ""data"": {
    ""ytid"": ""null"",
    ""weight"": ""null"",
    ""group_id_to_child"": ""null"",
    ""user_partition_id"": ""null"",
    ""itype"": ""null"",
    ""num_items"": ""null"",
    ""has_solution"": ""false"",
    ""has_image"": ""false""
  }
}",MITx/6.00.1x/2T2021/chapter/63199c498bd7403a9f2aa18fd2e91d74,false,null,026cca1f553640e58e095abc82374d51,false,null
vertical,1007,351a3678cb804dac9eded3df176a4817,Problem 1,null,null,2021-07-02T00:00:00Z,MITx/6.00.1x/2T2021/vertical/351a3678cb804dac9eded3df176a4817,MITx/6.00.1x/2T2021,/63199c498bd7403a9f2aa18fd2e91d74/026cca1f553640e58e095abc82374d51/351a3678cb804dac9eded3df176a4817,"{
  ""data"": {
    ""ytid"": ""null"",
    ""weight"": ""null"",
    ""group_id_to_child"": ""null"",
    ""user_partition_id"": ""null"",
    ""itype"": ""null"",
    ""num_items"": ""null"",
    ""has_solution"": ""false"",
    ""has_image"": ""false""
  }
}",MITx/6.00.1x/2T2021/chapter/63199c498bd7403a9f2aa18fd2e91d74,false,null,026cca1f553640e58e095abc82374d51,false,null
vertical,1010,36e5559a1edc4e26a53a3fb4ae0949e2,Problem 2,null,null,2021-07-02T00:00:00Z,MITx/6.00.1x/2T2021/vertical/36e5559a1edc4e26a53a3fb4ae0949e2,MITx/6.00.1x/2T2021,/63199c498bd7403a9f2aa18fd2e91d74/026cca1f553640e58e095abc82374d51/36e5559a1edc4e26a53a3fb4ae0949e2,"{
  ""data"": {
    ""ytid"": ""null"",
    ""weight"": ""null"",
    ""group_id_to_child"": ""null"",
    ""user_partition_id"": ""null"",
    ""itype"": ""null"",
    ""num_items"": ""null"",
    ""has_solution"": ""false"",
    ""has_image"": ""false""
  }
}",MITx/6.00.1x/2T2021/chapter/63199c498bd7403a9f2aa18fd2e91d74,false,null,026cca1f553640e58e095abc82374d51,false,null
vertical,1013,75ec7180ae1844579f91adca4e2606d3,Problem 3,null,null,2021-07-02T00:00:00Z,MITx/6.00.1x/2T2021/vertical/75ec7180ae1844579f91adca4e2606d3,MITx/6.00.1x/2T2021,/63199c498bd7403a9f2aa18fd2e91d74/026cca1f553640e58e095abc82374d51/75ec7180ae1844579f91adca4e2606d3,"{
  ""data"": {
    ""ytid"": ""null"",
    ""weight"": ""null"",
    ""group_id_to_child"": ""null"",
    ""user_partition_id"": ""null"",
    ""itype"": ""null"",
    ""num_items"": ""null"",
    ""has_solution"": ""false"",
    ""has_image"": ""false""
  }
}",MITx/6.00.1x/2T2021/chapter/63199c498bd7403a9f2aa18fd2e91d74,false,null,026cca1f553640e58e095abc82374d51,false,null
vertical,1016,5ffb7a78a8b14c59a81fcd4e650ff07f,Problem 4,null,null,2021-07-02T00:00:00Z,MITx/6.00.1x/2T2021/vertical/5ffb7a78a8b14c59a81fcd4e650ff07f,MITx/6.00.1x/2T2021,/63199c498bd7403a9f2aa18fd2e91d74/026cca1f553640e58e095abc82374d51/5ffb7a78a8b14c59a81fcd4e650ff07f,"{
  ""data"": {
    ""ytid"": ""null"",
    ""weight"": ""null"",
    ""group_id_to_child"": ""null"",
    ""user_partition_id"": ""null"",
    ""itype"": ""null"",
    ""num_items"": ""null"",
    ""has_solution"": ""false"",
    ""has_image"": ""false""
  }
}",MITx/6.00.1x/2T2021/chapter/63199c498bd7403a9f2aa18fd2e91d74,false,null,026cca1f553640e58e095abc82374d51,false,null
vertical,1020,478e390be14a41389822ef1505231acb,Intro,null,null,2021-07-16T00:00:00Z,MITx/6.00.1x/2T2021/vertical/478e390be14a41389822ef1505231acb,MITx/6.00.1x/2T2021,/63199c498bd7403a9f2aa18fd2e91d74/53112f6cda7343ac99f3edaa204b3c71/478e390be14a41389822ef1505231acb,"{
  ""data"": {
    ""ytid"": ""null"",
    ""weight"": ""null"",
    ""group_id_to_child"": ""null"",
    ""user_partition_id"": ""null"",
    ""itype"": ""null"",
    ""num_items"": ""null"",
    ""has_solution"": ""false"",
    ""has_image"": ""false""
  }
}",MITx/6.00.1x/2T2021/chapter/63199c498bd7403a9f2aa18fd2e91d74,false,null,53112f6cda7343ac99f3edaa204b3c71,false,null
